date,type,title,f_concept,recordModified,latLong,f_location,json,f_place,id,place,RELS_EXT_isSequenceNumber_literal_ms,PID,label,collection,text_nodes_HOCR_hlt,_version_,name,recordCreated,location,RELS_EXT_isMemberOf_uri_ms
"1893,1944",Person,,architects,2014-09-16T10:10:02.236Z,,,"{""pid"":""po:216""\,""type"":""Person""\,""label"":""Oyen\, J.Th. van""\,""datastream-ID"":[""TECHMD""\,""OBJ""\,""MEDIUM_SIZE""\,""TN""]\,""meta"":{""birthDate"":""1893-10-03""\,""birth place"":{""pid"":""gn:2747373""\,""$"":""The Hague""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}\,""deathDate"":1944\,""group"":""Architects who worked in Dutch colonies""\,""prefName"":""Oyen\, J.Th. van""}\,""items"":{""Building"":[{""role"":""has architect""\,""pid"":""bt:170""\,""label"":""Lagere school Semarang""\,""place"":{""pid"":""gn:1627896""\,""$"":""Semarang""}}\,{""role"":""has architect""\,""pid"":""bt:264""\,""label"":""Theresiakerk""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""date"":1934}\,{""role"":""has architect""\,""pid"":""bt:287""\,""label"":""Winkel- en kantoorpand""\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}}\,{""role"":""has architect""\,""pid"":""bt:294""\,""label"":""Woonhuis S.L. Liem""\,""place"":{""pid"":""gn:1627896""\,""$"":""Semarang""}\,""date"":""1922-1925""}\,{""role"":""has architect""\,""pid"":""bt:54""\,""label"":""Clarisaklooster""\,""place"":{""pid"":""gn:1646893""\,""$"":""Cicurug""}\,""date"":1935}\,{""role"":""has architect""\,""pid"":""bt:93""\,""label"":""Gereformeerde kerk""\,""place"":{""pid"":""gn:1627896""\,""$"":""Semarang""}\,""date"":1935}]\,""Organization"":{""role"":""worked here""\,""pid"":""po:27""\,""label"":""C.P. Schoemaker en Associatie\, Architecten en Ingenieurs""}}}",The Hague,po:216,"The Hague,Den Haag,The Hague",,po:216,"Oyen, J.Th. van",collection:koloniaal_erfgoed,,1754751378665766912,"Oyen\, J.Th. van,Architects who worked in Dutch colonies,C.P. Schoemaker en Associatie\, Architecten en Ingenieurs",2014-01-30T10:19:15.509Z,,
"1891,1961",Person,,architects,2014-01-28T15:25:34.072Z,,,"{""pid"":""po:161""\,""type"":""Person""\,""label"":""Hamers\, M.H.""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""birthDate"":""1891-02-07""\,""birth place"":{""pid"":""gn:2759794""\,""$"":""Amsterdam""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}\,""deathDate"":""1961-03-30""\,""group"":""Architects who worked in Dutch colonies""\,""name"":""Hamers\, Michel Hendrik""\,""prefName"":""Hamers\, M.H.""}\,""items"":null}",Amsterdam,po:161,Amsterdam,,po:161,"Hamers, M.H.",collection:koloniaal_erfgoed,,1754751639698276352,"Hamers\, Michel Hendrik,Hamers\, M.H.,Architects who worked in Dutch colonies",2014-01-28T15:25:30.664Z,,
1901,Person,,architects,2014-03-17T14:49:45.880Z,,,"{""pid"":""po:132""\,""type"":""Person""\,""label"":""Burhoven Jaspers\, N.E.""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""birthDate"":""1901-01-22""\,""birth place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}\,""group"":""Architects who worked in Dutch colonies""\,""name"":""Burhoven Jaspers\, Nico Ernst""\,""prefName"":""Burhoven Jaspers\, N.E.""}\,""items"":{""Building"":{""role"":""has architect""\,""pid"":""bt:103""\,""label"":""Hotel des Indes""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""date"":1929}\,""Organization"":{""role"":""worked here""\,""pid"":""po:24""\,""label"":""Algemeen Ingenieurs- en Architecten Bureau (Jakarta)""}}}",Surabaya,po:132,Surabaya,,po:132,"Burhoven Jaspers, N.E.",collection:koloniaal_erfgoed,,1754745565053190144,"Burhoven Jaspers\, Nico Ernst,Burhoven Jaspers\, N.E.,Architects who worked in Dutch colonies,Algemeen Ingenieurs- en Architecten Bureau (Jakarta),A.I.A.,A.I.A.-bureau\, Jakarta",2014-01-28T10:03:52.352Z,,
"",Person,,architects,2014-03-17T14:45:27.654Z,,,"{""pid"":""po:118""\,""type"":""Person""\,""label"":""Bennink\, W.C.""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}\,""group"":""Architects who worked in Dutch colonies""\,""prefName"":""Bennink\, W.C.""}\,""items"":{""Organization"":{""role"":""worked here""\,""pid"":""po:93""\,""label"":""Vennootschap Bennink & Co.""}}}",,po:118,,,po:118,"Bennink, W.C.",collection:koloniaal_erfgoed,,1754745077173846016,"Bennink\, W.C.,Architects who worked in Dutch colonies,Vennootschap Bennink & Co.",2013-12-17T09:43:44.439Z,,
"",Person,,architects,2014-06-13T13:00:02.726Z,,,"{""pid"":""po:111""\,""type"":""Person""\,""label"":""Asselbergs\, F.B.H.""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}\,""group"":""Architects who worked in Dutch colonies""\,""prefName"":""Asselbergs\, F.B.H.""}\,""items"":{""Building"":[{""role"":""has architect""\,""pid"":""bt:147""\,""label"":""Kantoorgebouw Internationale Crediet en Handelsvereeniging Rotterdam""\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}\,""date"":1929}\,{""role"":""has architect""\,""pid"":""bt:257""\,""label"":""Stationsgebouw Kota""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""date"":1929}]\,""Organization"":{""role"":""worked here""\,""pid"":""po:24""\,""label"":""Algemeen Ingenieurs- en Architecten Bureau (Jakarta)""}}}",,po:111,,,po:111,"Asselbergs, F.B.H.",collection:koloniaal_erfgoed,,1754745361133469696,"Asselbergs\, F.B.H.,Architects who worked in Dutch colonies,Algemeen Ingenieurs- en Architecten Bureau (Jakarta),A.I.A.,A.I.A.-bureau\, Jakarta",2013-12-17T09:30:55.025Z,,
"",Person,,architects,2014-01-29T11:31:02.112Z,,,"{""pid"":""po:169""\,""type"":""Person""\,""label"":""Hoenig\, A.""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}\,""group"":""Architects who worked in Dutch colonies""\,""prefName"":""Hoenig\, A.""}\,""items"":null}",,po:169,,,po:169,"Hoenig, A.",collection:koloniaal_erfgoed,,1754745197330169856,"Hoenig\, A.,Architects who worked in Dutch colonies",2014-01-29T11:30:58.695Z,,
"",Person,,architects,2014-01-30T10:07:38.362Z,,,"{""pid"":""po:210""\,""type"":""Person""\,""label"":""Neve\, E.A.""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}\,""group"":""Architects who worked in Dutch colonies""\,""prefName"":""Neve\, E.A.""}\,""items"":null}",,po:210,,,po:210,"Neve, E.A.",collection:koloniaal_erfgoed,,1754745361243570176,"Neve\, E.A.,Architects who worked in Dutch colonies",2014-01-30T10:07:34.866Z,,
"",Person,,architects,2014-01-30T09:10:39.119Z,,,"{""pid"":""po:188""\,""type"":""Person""\,""label"":""Leeuwen\, A. van""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}\,""group"":""Architects who worked in Dutch colonies""\,""prefName"":""Leeuwen\, A. van""}\,""items"":null}",,po:188,,,po:188,"Leeuwen, A. van",collection:koloniaal_erfgoed,,1754745993935454208,"Leeuwen\, A. van,Architects who worked in Dutch colonies",2014-01-30T09:10:35.705Z,,
"",Person,,architects,2014-06-13T08:50:02.502Z,,,"{""pid"":""po:147""\,""type"":""Person""\,""label"":""Eb\, W.J. van der""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}\,""group"":""Architects who worked in Dutch colonies""\,""prefName"":""Eb\, W.J. van der""}\,""items"":{""Organization"":{""role"":""studied here""\,""pid"":""po:79""\,""label"":""Technische Hogeschool Bandung""}}}",,po:147,,,po:147,"Eb, W.J. van der",collection:koloniaal_erfgoed,,1754745657979043840,"Eb\, W.J. van der,Architects who worked in Dutch colonies,Technische Hogeschool Bandung,Technical College of Bandung",2014-01-28T14:30:16.825Z,,
"",Person,,architects,2014-06-13T09:00:03.277Z,,,"{""pid"":""po:170""\,""type"":""Person""\,""label"":""Horn\, H.F.""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}\,""group"":""Architects who worked in Dutch colonies""\,""prefName"":""Horn\, H.F.""}\,""items"":{""Building"":{""role"":""has architect""\,""pid"":""bt:379""\,""label"":""Gemeentehuis Malang""\,""place"":{""pid"":""gn:1636722""\,""$"":""Malang""}}\,""Organization"":{""role"":""studied here""\,""pid"":""po:79""\,""label"":""Technische Hogeschool Bandung""}}}",,po:170,,,po:170,"Horn, H.F.",collection:koloniaal_erfgoed,,1754746216373026816,"Horn\, H.F.,Architects who worked in Dutch colonies,Technische Hogeschool Bandung,Technical College of Bandung",2014-01-29T11:31:49.644Z,,
"1884,1955",Person,,architects,2014-03-12T08:59:01.645Z,,,"{""pid"":""po:171""\,""type"":""Person""\,""label"":""Hoytema\, J.F. van""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""birthDate"":""1884-08-05""\,""birth place"":{""pid"":""gn:2757345""\,""$"":""Delft""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}\,""deathDate"":""1955-02-08""\,""group"":""Architects who worked in Dutch colonies""\,""isPrimaryTopicOf"":{""url"":""http:\\/\\/zoeken.nai.nl\\/CIS\\/persoon\\/13636""}\,""name"":""Hoytema\, Johan Frederik van""\,""prefName"":""Hoytema\, J.F. van""}\,""items"":{""Building"":[{""role"":""has architect""\,""pid"":""bt:102""\,""label"":""Kantoorgebouw Pandhuisdienst""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""date"":1917}\,{""role"":""has architect""\,""pid"":""bt:109""\,""label"":""Postkantoor Pasar Baru Jakarta""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""date"":1913}\,{""role"":""has architect""\,""pid"":""bt:171""\,""label"":""Woonhuis Van de Veer""}\,{""role"":""has architect""\,""pid"":""bt:174""\,""label"":""Middelbare Landbouwschool""\,""place"":{""pid"":""gn:1648473""\,""$"":""Bogor""}\,""date"":1915}\,{""role"":""has architect""\,""pid"":""bt:178""\,""label"":""MULO-school Batavia""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""date"":1917}\,{""role"":""has architect""\,""pid"":""bt:193""\,""label"":""Kantoorgebouw Volksraad""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""date"":1917}\,{""role"":""has architect""\,""pid"":""bt:60""\,""label"":""Departement van Binnenlands Bestuur""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""date"":1912}]\,""Organization"":{""role"":""studied here""\,""pid"":""po:73""\,""label"":""Technische Hogeschool Delft""}}}",Delft,po:171,Delft,,po:171,"Hoytema, J.F. van",collection:koloniaal_erfgoed,,1754746134926983168,"Hoytema\, Johan Frederik van,Hoytema\, J.F. van,Architects who worked in Dutch colonies,Technische Hogeschool Delft",2014-01-29T11:33:43.036Z,,
"",Person,,architects,2014-06-13T12:50:02.873Z,,,"{""pid"":""po:232""\,""type"":""Person""\,""label"":""Roosseno\, R.""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}\,""group"":""Architects who worked in Dutch colonies""\,""prefName"":""Roosseno\, R.""}\,""items"":{""Organization"":{""role"":""studied here""\,""pid"":""po:79""\,""label"":""Technische Hogeschool Bandung""}}}",,po:232,,,po:232,"Roosseno, R.",collection:koloniaal_erfgoed,,1754742732729876480,"Roosseno\, R.,Architects who worked in Dutch colonies,Technische Hogeschool Bandung,Technical College of Bandung",2014-01-30T10:48:53.497Z,,
"1881,1935",Person,,architects,2014-10-01T13:20:02.679Z,,,"{""pid"":""po:135""\,""type"":""Person""\,""label"":""Citroen\, C.""\,""datastream-ID"":[""TECHMD""\,""OBJ""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""birthDate"":""1881-08-26""\,""birth place"":{""pid"":""gn:2759794""\,""$"":""Amsterdam""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}\,""deathDate"":""1935-05-15""\,""death place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}\,""group"":""Architects who worked in Dutch colonies""\,""isPrimaryTopicOf"":[{""url"":""http:\\/\\/zoeken.nai.nl\\/CIS\\/persoon\\/2414""}\,{""url"":""http:\\/\\/nl.wikipedia.org\\/wiki\\/Cosman_Citroen""}]\,""name"":""Citroen\, Cosman""\,""prefName"":""Citroen\, C.""}\,""items"":{""Book"":{""role"":""has architect""\,""pid"":""uuid:7e643020-3b43-4852-8384-e6d4b0a1d2d4""\,""label"":""A study of architect Cosman Citroen (1881-1935) and his works in Surabaya""\,""date"":""2010-06-29""\,""author"":""Santoso\, J.T.""}\,""Building"":[{""role"":""has architect""\,""pid"":""bt:106""\,""label"":""Kantoorgebouw Nederlands-Indische Spoorweg Maatschappij""\,""place"":{""pid"":""gn:1627896""\,""$"":""Semarang""}\,""date"":1902}\,{""role"":""has architect""\,""pid"":""bt:129""\,""label"":""Kantoorgebouw Borneo Sumatra Maatschappij""\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}\,""date"":1930}\,{""role"":""has architect""\,""pid"":""bt:137""\,""label"":""Kantoorgebouw Suikersyndicaat""\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}\,""date"":1925}\,{""role"":""has architect""\,""pid"":""bt:160""\,""label"":""Kerk Soerabaja""\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}\,""date"":1930}\,{""role"":""has architect""\,""pid"":""bt:176""\,""label"":""Monument burgemeester Dijkerman""\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}}\,{""role"":""has architect""\,""pid"":""bt:224""\,""label"":""Raadhuis Soerabaja""\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}\,""date"":1915}\,{""role"":""has architect""\,""pid"":""bt:236""\,""label"":""Sigarettenfabriek Faroka""\,""place"":{""pid"":""gn:1636722""\,""$"":""Malang""}\,""date"":1934}\,{""role"":""has architect""\,""pid"":""bt:25""\,""label"":""Woonhuis Burgemeester Surabaya""\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}\,""date"":1927}\,{""role"":""has architect""\,""pid"":""bt:292""\,""label"":""Woonhuis""\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}\,""date"":1918}\,{""role"":""has architect""\,""pid"":""bt:315""\,""label"":""Woonhuis Tan Wjwan Bie""\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}}\,{""role"":""has architect""\,""pid"":""bt:323""\,""label"":""Ziekenhuis Darmo""\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}\,""date"":1919}]\,""Organization"":[{""role"":""worked here""\,""pid"":""po:43""\,""label"":""Bureau van B.J. Ouëndag""}\,{""role"":""studied here""\,""pid"":""po:71""\,""label"":""Rijksnormaalschool""\,""date"":""???? to 1901""}]}}","Amsterdam,Surabaya",po:135,"Amsterdam,Surabaya",,po:135,"Citroen, C.",collection:koloniaal_erfgoed,,1754742623407439872,"Citroen\, Cosman,Citroen\, C.,Architects who worked in Dutch colonies,Bureau van B.J. Ouëndag,Bureau van B.J. Quendag,Rijksnormaalschool",2014-01-28T13:55:54.354Z,,
"1882,1949",Person,,architects,2014-09-16T13:10:02.601Z,,,"{""pid"":""po:274""\,""type"":""Person""\,""label"":""Wolff Schoemaker\, C.P.""\,""datastream-ID"":[""TECHMD""\,""OBJ""\,""MEDIUM_SIZE""\,""TN""]\,""meta"":{""birthDate"":""1882-07-25""\,""birth place"":{""pid"":""gn:1650102""\,""$"":""Banyubiru""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}\,""deathDate"":""1949-05-22""\,""death place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""group"":""Architects who worked in Dutch colonies""\,""isPrimaryTopicOf"":[{""url"":""http:\\/\\/zoeken.nai.nl\\/CIS\\/persoon\\/2865""}\,{""url"":""http:\\/\\/en.wikipedia.org\\/wiki\\/Wolff_Schoemaker""}]\,""name"":[""Wolff Schoemaker\, Ch. P.""\,""Wolff Schoemaker\, Charles Prosper""]\,""prefName"":""Wolff Schoemaker\, C.P.""}\,""items"":{""Book"":{""role"":""has architect""\,""pid"":""uuid:0556e0a4-eb75-417e-bb86-67818e165858""\,""label"":""Moderne woningarchitectuur in Ned. Indië""\,""date"":1934\,""author"":[""Lemei\, W.""\,""Wolff Schoemaker\, C.P.""]}\,""Building"":[{""role"":""has architect""\,""pid"":""bt:117""\,""label"":""Paleis Pontianak""\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""date"":""1947-1948""}\,{""role"":""has architect""\,""pid"":""bt:121""\,""label"":""Jaarbeurs Bandoeng""\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""date"":1920}\,{""role"":""has architect""\,""pid"":""bt:143""\,""label"":""Kantoorgebouw Gemeentelijk Electriciteitsbedrijf Bandoeng en Omstreken""\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""date"":1930}\,{""role"":""has architect""\,""pid"":""bt:148""\,""label"":""Bankgebouw Koloniale Bank""\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}\,""date"":1927}\,{""role"":""has architect""\,""pid"":""bt:151""\,""label"":""Kantoorgebouw Nederlandsch-Indische Handelsbank""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""date"":1938}\,{""role"":""has architect""\,""pid"":""bt:155""\,""label"":""Kantoorgebouw Nederlands-Indische Levensverzekering- en Lijfrente Maatschappij Batavia""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""date"":1933}\,{""role"":""has architect""\,""pid"":""bt:177""\,""label"":""Moskee Nijlandweg Bandoeng""\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""date"":1933}\,{""role"":""has architect""\,""pid"":""bt:231""\,""label"":""Kathedraal Bandung""\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""date"":1922}\,{""role"":""has architect""\,""pid"":""bt:241""\,""label"":""Sociëteit Concordia""\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""date"":1921}\,{""role"":""has architect""\,""pid"":""bt:277""\,""label"":""Woonhuis Isola""\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""date"":1933}\,{""role"":""has architect""\,""pid"":""bt:314""\,""label"":""Woonhuis Wolff Schoemaker""\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""date"":1933}\,{""role"":""has architect""\,""pid"":""bt:363""\,""label"":""Kantoorgebouw NV Oliefabrieken Insulinde""\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""date"":1921}\,{""role"":""has architect""\,""pid"":""bt:36""\,""label"":""Bethelkerk Bandoeng""\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""date"":1925}\,{""role"":""has architect""\,""pid"":""bt:39""\,""label"":""Boekhandel Van Dorp""\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""date"":1922}\,{""role"":""has architect""\,""pid"":""bt:40""\,""label"":""Sterrenwacht Lembang""\,""place"":{""pid"":""gn:1638063""\,""$"":""Lembang""}\,""date"":1925}\,{""role"":""has architect""\,""pid"":""bt:94""\,""label"":""Gevangenis Sukamiskin""\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""date"":1933}\,{""role"":""has architect""\,""pid"":""bt:98""\,""label"":""Hotel Preanger""\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""date"":1926}]\,""Organization"":[{""role"":""studied here""\,""pid"":""po:1""\,""label"":""Koninklijke Militaire Academie""}\,{""role"":""worked here""\,""pid"":""po:21""\,""label"":""Fa. Schlieper & Co.""}\,{""role"":""worked here""\,""pid"":""po:27""\,""label"":""C.P. Schoemaker en Associatie\, Architecten en Ingenieurs""}]}}","Banyubiru,Bandung",po:274,"Banyubiru,Bandung",,po:274,"Wolff Schoemaker, C.P.",collection:koloniaal_erfgoed,,1754743523259711488,"Wolff Schoemaker\, Ch. P.,Wolff Schoemaker\, Charles Prosper,Wolff Schoemaker\, C.P.,Architects who worked in Dutch colonies,Koninklijke Militaire Academie,KMA,Royal Military Academy,Fa. Schlieper & Co.,Firma Carl Schlieper & Co,Carl Schlieper & Company,C.P. Schoemaker en Associatie\, Architecten en Ingenieurs",2014-01-30T11:40:05.357Z,,
"1886,1942",Person,,architects,2014-08-22T13:20:02.324Z,,,"{""pid"":""po:238""\,""type"":""Person""\,""label"":""Schoemaker\, R.L.A.""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""birthDate"":""1886-10-05""\,""birth place"":{""pid"":""gn:2748000""\,""$"":""Roermond""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}\,""deathDate"":""1942-05-03""\,""death place"":{""pid"":""gn:2842517""\,""$"":""Sachsenhausen""}\,""group"":""Architects who worked in Dutch colonies""\,""isPrimaryTopicOf"":{""url"":""http:\\/\\/nl.wikipedia.org\\/wiki\\/Richard_Leonard_Arnold_Schoemaker""}\,""name"":""Schoemaker\, Richard Leonard Arnold""\,""prefName"":""Schoemaker\, R.L.A.""}\,""items"":{""Building"":{""role"":""has architect""\,""pid"":""bt:194""\,""label"":""Woonhuis legercommandant""\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""date"":1918}\,""Organization"":[{""role"":""studied here""\,""pid"":""po:1""\,""label"":""Koninklijke Militaire Academie""\,""date"":""1905 to ????""}\,{""role"":""worked here""\,""pid"":""po:27""\,""label"":""C.P. Schoemaker en Associatie\, Architecten en Ingenieurs""}\,{""role"":""worked here""\,""pid"":""po:73""\,""label"":""Technische Hogeschool Delft""}\,{""role"":""worked here""\,""pid"":""po:79""\,""label"":""Technische Hogeschool Bandung""}]}}","Roermond,Sachsenhausen",po:238,"Roermond,Sachsenhausen",,po:238,"Schoemaker, R.L.A.",collection:koloniaal_erfgoed,,1754743661954859008,"Schoemaker\, Richard Leonard Arnold,Schoemaker\, R.L.A.,Architects who worked in Dutch colonies,Koninklijke Militaire Academie,KMA,Royal Military Academy,C.P. Schoemaker en Associatie\, Architecten en Ingenieurs,Technische Hogeschool Delft,Technische Hogeschool Bandung,Technical College of Bandung",2014-01-30T10:55:07.923Z,,
"1886,1963",Person,,architects,2014-01-30T11:09:05.929Z,,,"{""pid"":""po:248""\,""type"":""Person""\,""label"":""Steinbrück\, H.R.""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""birthDate"":1886\,""birth place"":{""pid"":""gn:2879139""\,""$"":""Leipzig""}\,""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}\,""deathDate"":1963\,""group"":""Architects who worked in Dutch colonies""\,""name"":""Steinbrück\, Heinrich Robert""\,""prefName"":""Steinbrück\, H.R.""}\,""items"":null}",Leipzig,po:248,Leipzig,,po:248,"Steinbrück, H.R.",collection:koloniaal_erfgoed,,1754743662043987968,"Steinbrück\, Heinrich Robert,Steinbrück\, H.R.,Architects who worked in Dutch colonies",2014-01-30T11:09:02.463Z,,
"",Person,,architects,2014-06-13T12:50:02.447Z,,,"{""pid"":""po:186""\,""type"":""Person""\,""label"":""Kühr\, E.""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}\,""group"":""Architects who worked in Dutch colonies""\,""prefName"":""Kühr\, E.""}\,""items"":{""Building"":{""role"":""has architect""\,""pid"":""bt:383""\,""label"":""Gebouw Raad van Indië""\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}}\,""Organization"":{""role"":""studied here""\,""pid"":""po:79""\,""label"":""Technische Hogeschool Bandung""}}}",,po:186,,,po:186,"Kühr, E.",collection:koloniaal_erfgoed,,1754751911180894208,"Kühr\, E.,Architects who worked in Dutch colonies,Technische Hogeschool Bandung,Technical College of Bandung",2014-01-30T09:08:40.185Z,,
"",Person,,architects,2014-01-29T11:27:58.356Z,,,"{""pid"":""po:167""\,""type"":""Person""\,""label"":""Heus\, E.E.""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}\,""group"":""Architects who worked in Dutch colonies""\,""prefName"":""Heus\, E.E.""}\,""items"":null}",,po:167,,,po:167,"Heus, E.E.",collection:koloniaal_erfgoed,,1754751911052967936,"Heus\, E.E.,Architects who worked in Dutch colonies",2014-01-29T11:27:54.733Z,,
"",Person,,architects,2014-01-30T11:33:17.859Z,,,"{""pid"":""po:268""\,""type"":""Person""\,""label"":""Westerbeek\, F.A.""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}\,""group"":""Architects who worked in Dutch colonies""\,""prefName"":""Westerbeek\, F.A.""}\,""items"":null}",,po:268,,,po:268,"Westerbeek, F.A.",collection:koloniaal_erfgoed,,1754752068464148480,"Westerbeek\, F.A.,Architects who worked in Dutch colonies",2014-01-30T11:33:14.261Z,,
"",Person,,architects,2014-01-30T09:30:02.253Z,,,"{""pid"":""po:199""\,""type"":""Person""\,""label"":""Marcus\, W.H.Th.""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}\,""group"":""Architects who worked in Dutch colonies""\,""prefName"":""Marcus\, W.H.Th.""}\,""items"":null}",,po:199,,,po:199,"Marcus, W.H.Th.",collection:koloniaal_erfgoed,,1754752068358242304,"Marcus\, W.H.Th.,Architects who worked in Dutch colonies",2014-01-30T09:29:59.093Z,,
"",Person,,architects,2014-06-12T14:40:02.893Z,,,"{""pid"":""po:108""\,""type"":""Person""\,""label"":""Abikoesno\, R.""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300024987""\,""$"":""architects""}\,""group"":""Architects who worked in Dutch colonies""\,""prefName"":""Abikoesno\, R.""}\,""items"":null}",,po:108,,,po:108,"Abikoesno, R.",collection:koloniaal_erfgoed,,1754752068271210496,"Abikoesno\, R.,Architects who worked in Dutch colonies",2013-12-16T15:40:10.149Z,,
