date,type,title,f_concept,recordModified,latLong,f_location,json,f_place,id,place,RELS_EXT_isSequenceNumber_literal_ms,PID,label,collection,text_nodes_HOCR_hlt,_version_,name,recordCreated,location,RELS_EXT_isMemberOf_uri_ms
1922,Building,,auction houses,2014-06-12T08:00:02.987Z,,,"{""pid"":""bt:168""\,""type"":""Building""\,""label"":""Visveiling""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300005234""\,""$"":""auction houses""}\,""date completed"":1922\,""title"":""Visveiling""}\,""items"":null}",,bt:168,,,bt:168,Visveiling,collection:koloniaal_erfgoed,,1754750595568238592,Visveiling,2014-03-11T11:02:17.816Z,,
"",Building,,processing plants,2014-09-15T13:40:01.737Z,,,"{""pid"":""bt:413""\,""type"":""Building""\,""label"":""AVROS Algemeen Proefstation""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300164121""\,""$"":""processing plants""}\,""place"":{""pid"":""gn:1214520""\,""$"":""Medan""}\,""subTitle"":""Algemene Vereniging van Rubberplanters ter Oostkust van Sumatra""\,""title"":""AVROS Algemeen Proefstation""}\,""items"":null}",Medan,bt:413,Medan,,bt:413,AVROS Algemeen Proefstation,collection:koloniaal_erfgoed,,1754750769197744128,"Algemene Vereniging van Rubberplanters ter Oostkust van Sumatra,AVROS Algemeen Proefstation",2014-09-15T13:35:52.237Z,,
"",Building,,banks (buildings),2014-08-19T13:50:07.545Z,,,"{""pid"":""bt:393""\,""type"":""Building""\,""label"":""Bankgebouw Javasche Bank Semarang""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300005214""\,""$"":""banks (buildings)""}\,""geo"":{""citySection"":""Heerenstraat""}\,""place"":{""pid"":""gn:1627896""\,""$"":""Semarang""}\,""title"":""Bankgebouw Javasche Bank Semarang""}\,""items"":{""Image"":[{""role"":""has subject""\,""pid"":""uuid:8667b511-a575-46f5-a0ea-48633d631147""\,""label"":""Gebouw van de Javasche Bank\, Semarang""\,""date"":1936}\,{""role"":""has subject""\,""pid"":""uuid:a5ac438a-7c32-4a09-9c3b-d4d9929f5991""\,""label"":""Afdak voor paarden en koetsiers\, Javasche Bank\, Heerenstraat\, Semarang\, thans Jalan Letnan Jenderal Suprapto""\,""date"":""1900-1940""}]}}",Semarang,bt:393,"Heerenstraat,Semarang",,bt:393,Bankgebouw Javasche Bank Semarang,collection:koloniaal_erfgoed,,1754751399414988800,Bankgebouw Javasche Bank Semarang,2014-08-19T13:44:34.249Z,,
1941,Building,,houses,2014-06-05T09:50:02.865Z,,,"{""pid"":""bt:4""\,""type"":""Building""\,""label"":""Administrateurswoning Sedep""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300005433""\,""$"":""houses""}\,""date completed"":1941\,""place"":{""pid"":""gn:1631531""\,""$"":""Pangalengan""}\,""subTitle"":[""Dienstwoning""\,""Administrateurswoning""\,""Onderneming Sedep""\,""Instantiewoning""]\,""title"":""Administrateurswoning Sedep""}\,""items"":{""Person"":{""role"":""architect of""\,""pid"":""po:157""\,""label"":""Gmelig Meyling\, A.W.""}}}",Pangalengan,bt:4,Pangalengan,,bt:4,Administrateurswoning Sedep,collection:koloniaal_erfgoed,,1754751543981113344,"Dienstwoning,Administrateurswoning,Onderneming Sedep,Instantiewoning,Administrateurswoning Sedep,Gmelig Meyling\, A.W.,Gmelig Meyling\, Ab,Gmelig Meyling\, Albertus Wilhelm",2014-02-05T09:41:29.030Z,,
"",Building,,bathhouses (water recreation structures),2014-09-15T14:50:02.357Z,,,"{""pid"":""bt:426""\,""type"":""Building""\,""label"":""Openbaar badhuis Padang Loembah""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300007347""\,""$"":""bathhouses (water recreation structures)""}\,""place"":{""pid"":""gn:1214520""\,""$"":""Medan""}\,""subTitle"":""Klein type.""\,""title"":""Openbaar badhuis Padang Loembah""}\,""items"":null}",Medan,bt:426,Medan,,bt:426,Openbaar badhuis Padang Loembah,collection:koloniaal_erfgoed,,1754751473626906624,"Klein type.,Openbaar badhuis Padang Loembah",2014-09-15T14:45:56.725Z,,
1960,Building,,embassies,2014-06-04T12:00:03.834Z,,,"{""pid"":""bt:8""\,""type"":""Building""\,""label"":""Ambassade USA""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300108008""\,""$"":""embassies""}\,""date completed"":1960\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""title"":""Ambassade USA""}\,""items"":{""Person"":{""role"":""architect of""\,""pid"":""po:160""\,""label"":""Groenewegen\, J.M.""}}}",Jakarta,bt:8,"Jakarta,Jakarta",,bt:8,Ambassade USA,collection:koloniaal_erfgoed,,1754751378470731776,"Ambassade USA,Groenewegen\, J.M.",2014-02-05T09:56:45.702Z,,
"",Building,,public buildings,2014-08-19T11:50:02.855Z,,,"{""pid"":""bt:380""\,""type"":""Building""\,""label"":""Departement\\/Bureau Post-\, Telegraaf en Telefoondienst""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300008059""\,""$"":""public buildings""}\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""title"":""Departement\\/Bureau Post-\, Telegraaf en Telefoondienst""}\,""items"":{""Person"":{""role"":""architect of""\,""pid"":""po:154""\,""label"":""Gendt\, J. van""}}}",Bandung,bt:380,Bandung,,bt:380,"Departement/Bureau Post-, Telegraaf en Telefoondienst",collection:koloniaal_erfgoed,,1754751562867015680,"Departement/Bureau Post-\, Telegraaf en Telefoondienst,Gendt\, J. van",2014-08-19T11:48:59.802Z,,
"",Building,,,2015-01-16T15:20:03.632Z,,,"{""pid"":""bt:498""\,""type"":""Building""\,""label"":""Koning Willem III-school ""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""title"":""Koning Willem III-school""}\,""items"":null}",Jakarta,bt:498,"Jakarta,Jakarta",,bt:498,"Koning Willem III-school ",collection:koloniaal_erfgoed,,1754751589220876288,Koning Willem III-school,2015-01-16T15:11:23.645Z,,
1939,Building,,"banks (buildings),corporate headquarters",2014-07-04T11:50:01.988Z,"-6.178226\,106.83212",,"{""pid"":""bt:108""\,""type"":""Building""\,""label"":""Bankgebouw Volkscredietbank""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":[{""pid"":""aat:300005214""\,""$"":""banks (buildings)""}\,{""pid"":""aat:300132690""\,""$"":""corporate headquarters""}]\,""date completed"":1939\,""geo"":{""citySection"":[""Medan Merdeka""\,""Koningsplein""]}\,""latitude"":-6.178226\,""longitude"":106.83212\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""subTitle"":""Hoofdkantoor""\,""title"":""Bankgebouw Volkscredietbank""}\,""items"":{""Person"":{""role"":""architect of""\,""pid"":""po:122""\,""label"":""Blankenberg\, J.F.L.""}}}",Jakarta,bt:108,"Medan Merdeka,Koningsplein,Jakarta,Jakarta",,bt:108,Bankgebouw Volkscredietbank,collection:koloniaal_erfgoed,,1754751639398383616,"Hoofdkantoor,Bankgebouw Volkscredietbank,Blankenberg\, J.F.L.",2014-03-03T13:39:58.923Z,,
1957,Building,,motion picture theaters,2014-05-26T09:50:02.323Z,,,"{""pid"":""bt:15""\,""type"":""Building""\,""label"":""Bioscoop Savoy""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300007135""\,""$"":""motion picture theaters""}\,""date completed"":1957\,""place"":{""pid"":""gn:7862674""\,""$"":""Bukittingi""}\,""subTitle"":""Bioskop""\,""title"":""Bioscoop Savoy""}\,""items"":{""Person"":{""role"":""architect of""\,""pid"":""po:160""\,""label"":""Groenewegen\, J.M.""}}}",Bukittingi,bt:15,Bukittingi,,bt:15,Bioscoop Savoy,collection:koloniaal_erfgoed,,1754751639497998336,"Bioskop,Bioscoop Savoy,Groenewegen\, J.M.",2014-02-05T11:15:37.753Z,,
"",Building,,palaces,2015-01-26T16:10:02.278Z,,,"{""pid"":""bt:540""\,""type"":""Building""\,""label"":""Paleis Gouverneur-Generaal Buitenzorg""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300005734""\,""$"":""palaces""}\,""place"":{""pid"":""gn:1648473""\,""$"":""Bogor""}\,""title"":""Paleis Gouverneur-Generaal Buitenzorg""}\,""items"":null}",Bogor,bt:540,Bogor,,bt:540,Paleis Gouverneur-Generaal Buitenzorg,collection:koloniaal_erfgoed,,1754745521445011456,Paleis Gouverneur-Generaal Buitenzorg,2015-01-26T16:00:59.848Z,,
"",Building,,prisons,2015-01-26T15:40:02.151Z,,,"{""pid"":""bt:531""\,""type"":""Building""\,""label"":""Gevangenis Malang""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300006460""\,""$"":""prisons""}\,""place"":{""pid"":""gn:1636722""\,""$"":""Malang""}\,""title"":""Gevangenis Malang""}\,""items"":null}",Malang,bt:531,Malang,,bt:531,Gevangenis Malang,collection:koloniaal_erfgoed,,1754745521075912704,Gevangenis Malang,2015-01-26T15:31:21.189Z,,
1921,Building,,office buildings,2014-10-14T15:00:02.012Z,,,"{""pid"":""bt:476""\,""type"":""Building""\,""label"":""Kantoorgebouw HVA""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300007043""\,""$"":""office buildings""}\,""date completed"":1921\,""place"":{""pid"":""gn:1214520""\,""$"":""Medan""}\,""subTitle"":""Handelsvereeniging Amsterdam""\,""title"":""Kantoorgebouw HVA""}\,""items"":null}",Medan,bt:476,Medan,,bt:476,Kantoorgebouw HVA,collection:koloniaal_erfgoed,,1754745567750127616,"Handelsvereeniging Amsterdam,Kantoorgebouw HVA",2014-10-14T14:53:02.266Z,,
"",Building,,,2015-01-26T16:00:02.873Z,,,"{""pid"":""bt:538""\,""type"":""Building""\,""label"":""Gebouw Rijksraad ""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""place"":{""pid"":""gn:1214520""\,""$"":""Medan""}\,""subTitle"":[""Karapatan""\,""Kerapatan""]\,""title"":""Gebouw Rijksraad""}\,""items"":null}",Medan,bt:538,Medan,,bt:538,"Gebouw Rijksraad ",collection:koloniaal_erfgoed,,1754745634606284800,"Karapatan,Kerapatan,Gebouw Rijksraad",2015-01-26T15:54:48.893Z,,
"",Building,,schools (buildings),2015-01-20T15:20:03.251Z,,,"{""pid"":""bt:521""\,""type"":""Building""\,""label"":""Openbare Ambachtsschool voor Inlanders Tasikmalaja""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300006495""\,""$"":""schools (buildings)""}\,""place"":{""pid"":""gn:1624647""\,""$"":""Tasikmalaya""}\,""title"":""Openbare Ambachtsschool voor Inlanders Tasikmalaja""}\,""items"":null}",Tasikmalaya,bt:521,Tasikmalaya,,bt:521,Openbare Ambachtsschool voor Inlanders Tasikmalaja,collection:koloniaal_erfgoed,,1754745519058452480,Openbare Ambachtsschool voor Inlanders Tasikmalaja,2015-01-20T15:14:41.655Z,,
1930,Building,,office buildings,2014-06-12T07:50:02.786Z,"-6.92108\,107.608705",,"{""pid"":""bt:143""\,""type"":""Building""\,""label"":""Kantoorgebouw Gemeentelijk Electriciteitsbedrijf Bandoeng en Omstreken""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300007043""\,""$"":""office buildings""}\,""date completed"":1930\,""geo"":{""citySection"":[""Groote Postweg""\,""Jalan Asia-Afrika""]}\,""latitude"":-6.92108\,""longitude"":107.608705\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""subTitle"":""GEBEO""\,""title"":""Kantoorgebouw Gemeentelijk Electriciteitsbedrijf Bandoeng en Omstreken""}\,""items"":{""Person"":{""role"":""architect of""\,""pid"":""po:274""\,""label"":""Wolff Schoemaker\, C.P.""}}}",Bandung,bt:143,"Groote Postweg,Jalan Asia-Afrika,Bandung",,bt:143,Kantoorgebouw Gemeentelijk Electriciteitsbedrijf Bandoeng en Omstreken,collection:koloniaal_erfgoed,,1754745076977762304,"GEBEO,Kantoorgebouw Gemeentelijk Electriciteitsbedrijf Bandoeng en Omstreken,Wolff Schoemaker\, C.P.,Wolff Schoemaker\, Ch. P.,Wolff Schoemaker\, Charles Prosper",2014-03-07T13:29:49.875Z,,
1939,Building,,hangars,2014-05-27T09:50:02.357Z,"-6.902538\,107.575091",,"{""pid"":""bt:99""\,""type"":""Building""\,""label"":""Vliegtuighangars""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300007768""\,""$"":""hangars""}\,""date completed"":1939\,""geo"":{""citySection"":""Andir""}\,""latitude"":-6.902538\,""longitude"":107.575091\,""place"":{""pid"":""gn:6301223""\,""$"":""Husein Sastranegara International Airport""}\,""subTitle"":""Hangars militaire luchtvaart""\,""title"":""Vliegtuighangars""}\,""items"":{""Person"":{""role"":""architect of""\,""pid"":""po:157""\,""label"":""Gmelig Meyling\, A.W.""}}}",Husein Sastranegara International Airport,bt:99,"Andir,Husein Sastranegara International Airport",,bt:99,Vliegtuighangars,collection:koloniaal_erfgoed,,1754745361021272064,"Hangars militaire luchtvaart,Vliegtuighangars,Gmelig Meyling\, A.W.,Gmelig Meyling\, Ab,Gmelig Meyling\, Albertus Wilhelm",2014-02-28T14:42:13.718Z,,
1928,Building,,airfields,2014-05-27T10:20:02.621Z,"-6.900664\,107.576326",,"{""pid"":""bt:281""\,""type"":""Building""\,""label"":""Vlieghaven Andir""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300000679""\,""$"":""airfields""}\,""date completed"":1928\,""latitude"":-6.900664\,""longitude"":107.576326\,""place"":{""pid"":""gn:1650357""\,""$"":""Bandung""}\,""subTitle"":""Vliegveld Andir""\,""title"":""Vlieghaven Andir""}\,""items"":{""Person"":{""role"":""architect of""\,""pid"":""po:128""\,""label"":""Breuning\, H.A.""}}}",Bandung,bt:281,Bandung,,bt:281,Vlieghaven Andir,collection:koloniaal_erfgoed,,1754745360898588672,"Vliegveld Andir,Vlieghaven Andir,Breuning\, H.A.,Breuning\, Hubert Albert",2014-03-17T13:02:47.805Z,,
1910,Building,,houses,2014-07-04T12:10:03.017Z,"-6.2400347\,106.7605052",,"{""pid"":""bt:272""\,""type"":""Building""\,""label"":""Woonhuizen""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300005433""\,""$"":""houses""}\,""date completed"":1910\,""geo"":{""citySection"":[""Jalan Kramat 5\, 6\, 7""\,""Kramatlaan""]}\,""latitude"":-6.2400347\,""longitude"":106.7605052\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""title"":""Woonhuizen""}\,""items"":{""Person"":{""role"":""architect of""\,""pid"":""po:205""\,""label"":""Moojen\, P.A.J.""}}}",Jakarta,bt:272,"Jalan Kramat 5\, 6\, 7,Kramatlaan,Jakarta,Jakarta",,bt:272,Woonhuizen,collection:koloniaal_erfgoed,,1754745360811556864,"Woonhuizen,Moojen\, P.A.J.,Moojen\, Pieter Adrianus Jacobus",2014-03-17T10:14:26.326Z,,
1879,Building,,banks (buildings),2014-03-21T14:46:23.223Z,"-7.801661\,110.36549",,"{""pid"":""bt:325""\,""type"":""Building""\,""label"":""De Javasche Bank""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300005214""\,""$"":""banks (buildings)""}\,""date completed"":1879\,""geo"":{""citySection"":""Jalan Panembahan Senopati""}\,""latitude"":-7.801661\,""longitude"":110.36549\,""place"":{""pid"":""gn:1621177""\,""$"":""Yogyakarta""}\,""subTitle"":""Bank Indonesia Yogyakarta""\,""title"":""De Javasche Bank""}\,""items"":{""Person"":[{""role"":""architect of""\,""pid"":""po:137""\,""label"":""Cuypers\, E.H.G.H.""}\,{""role"":""architect of""\,""pid"":""po:172""\,""label"":""Hulswit\, M.J.""}]}}",Yogyakarta,bt:325,"Jalan Panembahan Senopati,Yogyakarta",,bt:325,De Javasche Bank,collection:koloniaal_erfgoed,,1754745197213777920,"Bank Indonesia Yogyakarta,De Javasche Bank,Cuypers\, E.H.G.H.,Hulswit\, M.J.",2014-03-21T14:46:19.865Z,,
1925,Building,,dwellings,2014-06-12T07:50:02.282Z,,,"{""pid"":""bt:124""\,""type"":""Building""\,""label"":""Kamponggebouw NV Volkhuisvesting Semarang""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300005425""\,""$"":""dwellings""}\,""date completed"":1925\,""place"":{""pid"":""gn:1627896""\,""$"":""Semarang""}\,""title"":""Kamponggebouw NV Volkhuisvesting Semarang""}\,""items"":{""Person"":{""role"":""architect of""\,""pid"":""po:177""\,""label"":""Karsten\, Th.""}}}",Semarang,bt:124,Semarang,,bt:124,Kamponggebouw NV Volkhuisvesting Semarang,collection:koloniaal_erfgoed,,1754745769746759680,"Kamponggebouw NV Volkhuisvesting Semarang,Karsten\, Th.,Karsten\, Herman Thomas,Karsten\, Thomas",2014-03-06T10:00:11.023Z,,
1930,Building,,office buildings,2014-06-05T08:00:02.970Z,"-6.967893\,110.425331",,"{""pid"":""bt:157""\,""type"":""Building""\,""label"":""Kantoorgebouw Stoomvaart Maatschappij Nederland""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300007043""\,""$"":""office buildings""}\,""date completed"":1930\,""geo"":{""citySection"":""Jalan Empu Tantular""}\,""latitude"":-6.967893\,""longitude"":110.425331\,""place"":{""pid"":""gn:1627896""\,""$"":""Semarang""}\,""subTitle"":[""P.T. Pelni""\,""Stoomvaart Mij. Nederland""\,""PT Pelni""\,""SMN""\,""Stoomvaart My. Nederland""]\,""title"":""Kantoorgebouw Stoomvaart Maatschappij Nederland""}\,""items"":{""Person"":{""role"":""architect of""\,""pid"":""po:177""\,""label"":""Karsten\, Th.""}}}",Semarang,bt:157,"Jalan Empu Tantular,Semarang",,bt:157,Kantoorgebouw Stoomvaart Maatschappij Nederland,collection:koloniaal_erfgoed,,1754745769827500032,"P.T. Pelni,Stoomvaart Mij. Nederland,PT Pelni,SMN,Stoomvaart My. Nederland,Kantoorgebouw Stoomvaart Maatschappij Nederland,Karsten\, Th.,Karsten\, Herman Thomas,Karsten\, Thomas",2014-03-10T09:43:05.478Z,,
1929,Building,,hotels (public accommodations),2014-05-27T09:10:02.025Z,"-6.165495\,106.819806",,"{""pid"":""bt:103""\,""type"":""Building""\,""label"":""Hotel des Indes""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300007166""\,""$"":""hotels (public accommodations)""}\,""date completed"":1929\,""geo"":{""citySection"":[""Molenvliet West""\,""Jalan Gajah Mada""]}\,""latitude"":-6.165495\,""longitude"":106.819806\,""place"":{""pid"":""gn:1642911""\,""$"":""Jakarta""}\,""subTitle"":""Hoofdgebouw""\,""title"":""Hotel des Indes""}\,""items"":{""Image"":[{""role"":""has subject""\,""pid"":""uuid:0d9aab05-33d5-48bb-94df-340ee40419f8""\,""label"":""Hotel des Indes\, receptie-paviljoen\, Batavia""\,""date"":1936}\,{""role"":""has subject""\,""pid"":""uuid:d5a1a6b1-4775-489b-94ac-28d860d1f36d""\,""label"":""Hotel des Indes\, Batavia""\,""date"":1936}\,{""role"":""has subject""\,""pid"":""uuid:ea450b38-d1ee-47b9-80ed-7df28d5a0a1b""\,""label"":""Hotel des Indes\, hertenpark en paviljoens\, Batavia""\,""date"":1937}]\,""Person"":{""role"":""architect of""\,""pid"":""po:132""\,""label"":""Burhoven Jaspers\, N.E.""}}}",Jakarta,bt:103,"Molenvliet West,Jalan Gajah Mada,Jakarta,Jakarta",,bt:103,Hotel des Indes,collection:koloniaal_erfgoed,,1754745769661825024,"Hoofdgebouw,Hotel des Indes,Burhoven Jaspers\, N.E.",2014-02-28T15:14:24.124Z,,
1956,Building,,post offices,2014-03-12T15:40:42.441Z,,,"{""pid"":""bt:208""\,""type"":""Building""\,""label"":""Postkantoor Surakarta""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300006036""\,""$"":""post offices""}\,""date completed"":1956\,""place"":{""pid"":""gn:1625812""\,""$"":""Surakarta""}\,""title"":""Postkantoor Surakarta""}\,""items"":{""Person"":{""role"":""architect of""\,""pid"":""po:157""\,""label"":""Gmelig Meyling\, A.W.""}}}",Surakarta,bt:208,Surakarta,,bt:208,Postkantoor Surakarta,collection:koloniaal_erfgoed,,1754745769918726144,"Postkantoor Surakarta,Gmelig Meyling\, A.W.,Gmelig Meyling\, Ab,Gmelig Meyling\, Albertus Wilhelm",2014-03-12T15:40:39.463Z,,
"",Building,,office buildings,2014-08-18T13:10:03.240Z,,,"{""pid"":""bt:364""\,""type"":""Building""\,""label"":""Kantoorgebouw Deli Maatschappij""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300007043""\,""$"":""office buildings""}\,""geo"":{""citySection"":""Delilaan""}\,""place"":{""pid"":""gn:1214520""\,""$"":""Medan""}\,""title"":""Kantoorgebouw Deli Maatschappij""}\,""items"":null}",Medan,bt:364,"Delilaan,Medan",,bt:364,Kantoorgebouw Deli Maatschappij,collection:koloniaal_erfgoed,,1754745663004868608,Kantoorgebouw Deli Maatschappij,2014-08-18T13:06:57.499Z,,
1916,Building,,office buildings,2014-06-05T07:50:02.609Z,"-6.968665\,110.427456",,"{""pid"":""bt:153""\,""type"":""Building""\,""label"":""Kantoorgebouw Nederlands-Indische Levensverzekering- en Lijfrente Maatschappij Semarang""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300007043""\,""$"":""office buildings""}\,""date completed"":1916\,""geo"":{""citySection"":""Jalan Letnan Jenderal Suprapto \\/ Jalan Suari""}\,""latitude"":-6.968665\,""longitude"":110.427456\,""place"":{""pid"":""gn:1627896""\,""$"":""Semarang""}\,""subTitle"":[""Nederlands-Indische Levensverzekering- en Lijfrente Maatschappij""\,""NILLMIJ""\,""NILLMY""\,""Nederlands-Indische Levensverzekering- en Lijfrente Mij.""\,""Nederlandsch-Indische Levensverzekering- en Lijfrente Mij.""\,""Nederlandsch-Indische Levensverzekering- en Lijfrente Maatschappij""\,""Nederlands-Indische Levensverzekering- en Lijfrente Maatschappy""\,""Nederlandsch-Indische Levensverzekering- en Lijfrente Maatschappy""]\,""title"":""Kantoorgebouw Nederlands-Indische Levensverzekering- en Lijfrente Maatschappij Semarang""}\,""items"":{""Image"":{""role"":""has subject""\,""pid"":""uuid:bf1f166d-b2a3-4b88-9366-3c6f6a55ded9""\,""label"":""Paradeplein met kantoor van de NILLMIJ en Protestantse kerk\, Semarang""\,""date"":""1900-1940""}\,""Person"":{""role"":""architect of""\,""pid"":""po:177""\,""label"":""Karsten\, Th.""}}}",Semarang,bt:153,"Jalan Letnan Jenderal Suprapto / Jalan Suari,Semarang",,bt:153,Kantoorgebouw Nederlands-Indische Levensverzekering- en Lijfrente Maatschappij Semarang,collection:koloniaal_erfgoed,,1754745869684441088,"Nederlands-Indische Levensverzekering- en Lijfrente Maatschappij,NILLMIJ,NILLMY,Nederlands-Indische Levensverzekering- en Lijfrente Mij.,Nederlandsch-Indische Levensverzekering- en Lijfrente Mij.,Nederlandsch-Indische Levensverzekering- en Lijfrente Maatschappij,Nederlands-Indische Levensverzekering- en Lijfrente Maatschappy,Nederlandsch-Indische Levensverzekering- en Lijfrente Maatschappy,Kantoorgebouw Nederlands-Indische Levensverzekering- en Lijfrente Maatschappij Semarang,Karsten\, Th.,Karsten\, Herman Thomas,Karsten\, Thomas",2014-03-07T15:11:10.944Z,,
1906,Building,,office buildings,2014-06-04T10:00:02.398Z,,,"{""pid"":""bt:132""\,""type"":""Building""\,""label"":""Kantoorgebouw Nederlandsch-Indische Handelsbank""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300007043""\,""$"":""office buildings""}\,""date completed"":1906\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}\,""subTitle"":""Nederlandsch-Indische Handelsbank""\,""title"":""Kantoorgebouw Nederlandsch-Indische Handelsbank""}\,""items"":{""Person"":{""role"":""architect of""\,""pid"":""po:205""\,""label"":""Moojen\, P.A.J.""}}}",Surabaya,bt:132,Surabaya,,bt:132,Kantoorgebouw Nederlandsch-Indische Handelsbank,collection:koloniaal_erfgoed,,1754746134697345024,"Nederlandsch-Indische Handelsbank,Kantoorgebouw Nederlandsch-Indische Handelsbank,Moojen\, P.A.J.,Moojen\, Pieter Adrianus Jacobus",2014-03-07T08:17:44.625Z,,
"",Building,,markets (buildings),2015-01-14T13:50:02.714Z,,,"{""pid"":""bt:484""\,""type"":""Building""\,""label"":""Markt Malang""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300005238""\,""$"":""markets (buildings)""}\,""place"":{""pid"":""gn:1636722""\,""$"":""Malang""}\,""title"":""Markt Malang""}\,""items"":null}",Malang,bt:484,Malang,,bt:484,Markt Malang,collection:koloniaal_erfgoed,,1754746137973096448,Markt Malang,2015-01-14T13:43:00.265Z,,
"",Building,,office buildings,2014-10-14T15:20:02.653Z,,,"{""pid"":""bt:478""\,""type"":""Building""\,""label"":""Kantoor BPM Soerabaja""\,""datastream-ID"":[""OBJ""\,""TECHMD""\,""TN""\,""MEDIUM_SIZE""]\,""meta"":{""concept"":{""pid"":""aat:300007043""\,""$"":""office buildings""}\,""place"":{""pid"":""gn:1625822""\,""$"":""Surabaya""}\,""subTitle"":""Bataafsche Petroleum Maatschappij""\,""title"":""Kantoor BPM Soerabaja""}\,""items"":null}",Surabaya,bt:478,Surabaya,,bt:478,Kantoor BPM Soerabaja,collection:koloniaal_erfgoed,,1754746297869402112,"Bataafsche Petroleum Maatschappij,Kantoor BPM Soerabaja",2014-10-14T15:10:29.142Z,,
